"marker","chr","pos"
"gJAX00016725","10",17.5042985258191
"gUNC17754639","10",17.64708
"mJAX00287250","10",17.79621611354
"S2J101562042","10",18.36721
"UNC17807224","10",20.228818827592
"gUNC17824923","10",21.0833653514754
"UNC17824923","10",21.0833653514754
"UNC17827232","10",21.14658
"gUNC17830056","10",21.14658
"UNC17831450","10",21.203036269474
"ST2101700623","10",21.2654
"JAX00288153","10",21.2654
"gUNC17844155","10",21.2665056266242
"JAX00017325","10",21.38422
"JAX00288334","10",21.6030052995563
"gJAX00017394","10",21.62186
"UNC17865669","10",21.62186
"UNC17866985","10",21.62186
"B10100045668","10",22.0970344788533
"gUNC17881513","10",22.3086531640925
"gbackupJAX00288802","10",22.91682
"gbackupJAX00017686","10",23.2147259854984
"gbackupJAX00017686b","10",23.2147259854984
"ST2101946616","10",23.24554
"mbackupUNC100059055","10",23.24554
"gUNC17926662","10",23.24554
"gUNC17926662b","10",23.24554
"gUNC17935737","10",23.24554
"gUNC17936006","10",23.24554
"gUNC17940826","10",23.24554
"gUNC17943756","10",23.24554
"gJAX00289411","10",24.4522162718855
"gUNC17964718","10",25.1268206081673
"mbackupJAX00289573","10",25.3182219880334
"gUNC17988030","10",26.1155873898459
"mbackupJAX00018167","10",26.304053011788
"gUNC18003112","10",26.7585891344972
"gJAX00290057","10",27.1386453295939
"SSR102265373","10",27.13865687189
"SSR102274860","10",27.2576780183579
"SSR102275149","10",27.2613068158875
"S6J102311553","10",27.6040715598186
"gUNC18048671","10",27.8989665883806
"gUNC18061716","10",30.2875770956779
"gUNC18067330","10",30.5498940209329
"UNC18090723","10",30.9041936873762
"gUNC18091775","10",30.91215
"UNC18093847","10",30.91215
"UNC18095276","10",30.91215
"backupJAX00290965","10",30.91215
"JAX00018803","10",30.91215
"JAX00018805","10",30.91215
"UNC18097690","10",30.91215
"gJAX00290978","10",30.91215
"UNC100067000","10",30.91215
"UNC18103051","10",31.3787387001835
"JAX00291022","10",31.432789013144
"UNC18103560","10",31.5163588871176
"UNC18103943","10",31.6727041930099
"UNC18104900","10",31.9444071660601
"UNC18105059","10",32.0025513614762
"UNC18105901","10",32.2153974521009
"UNC18106552","10",32.4106997268927
"UNC18106657","10",32.42688
"UNC18107390","10",32.42688
"UNC18109171","10",32.4324796781631
"UNC18110527","10",32.4473518585129
"UNC18111299","10",32.4543784169937
"JAX00291150","10",32.4992696500483
"JAX00018909","10",32.5006012904371
"UNC18117566","10",32.52005
"gUNC18119184","10",32.6562771252743
"UNC18120441","10",32.752487100672
"UNC18121717","10",32.8555314631238
"gUNC18126459","10",33.02696
"SSR102657353","10",33.02696
"UNC18140644","10",33.2114335924741
"UNC18143031","10",33.261136745253
"UNC18147051","10",33.325021526568
"UNC18147304","10",33.3283868298646
"S2H102744610","10",33.8743919517284
"mJAX00019348","10",35.1977996494118
"gJAX00292464r","10",35.322030460147
"mUNC18211677","10",35.47193
"S6J102889733","10",35.47193
"gUNC18221643","10",35.7995169049965
"gUNC18223060","10",35.9071125220333
"S6J102991560","10",36.80605
"UNCHS028724","10",36.8863330269725
"mUNC18261039","10",37.7671576262758
"gUNC18285714","10",38.04034
"gbackupJAX00019938","10",38.04034
"S6J103201949","10",38.04034
"gUNCHS028850","10",38.04034
"gJAX00020088","10",38.04034
"S6J103332873","10",39.458523152769
"mUNC18343515","10",39.95093
"gUNCHS028975","10",41.1638005259687
"UNC18365890","10",41.3844479634649
"mUNC100218653","10",41.95587
"S3J103501535","10",41.9719990267809
"gUNC18378272","10",42.02056
"SFH103529327","10",42.0395295065946
"UNC18398171","10",43.29199
"JAX00295486","10",43.371219758535
"UNC18411040","10",43.60122
"gUNC18418623","10",43.7036946185064
"gJAX00295932","10",44.7350266695398
"gUNC18434667","10",44.8958575978169
"S6J103692633","10",45.1506936517571
"S6Y103701321","10",45.3700055412553
"gUNCHS029114","10",45.5232547553525
"gUNC18446814","10",45.8010584840015
"mUNC18454335","10",46.8365206145369
"gUNC18486373","10",47.7616807017848
"mJAX00187391","10",48.2985689475185
"backupJAX00196449","10",48.7753934058195
"gJAX00196453r","10",48.8816275191968
"S3N104002026","10",49.68424
"SFT104006729","10",49.695011736788
"gJAX00021550","10",49.8031977740923
"gJAX00297380","10",51.0666959746824
"mUNC100117633","10",51.80945
"gUNC18597320","10",52.2584323286809
"S1H104145850","10",52.8153464314398
"S2H104217985","10",53.0885072006152
"SAH104224990","10",53.37956
"mUNC100122470","10",53.7325834955485
"gUNC18698193","10",55.5501895045507
"backupJAX00022240","10",55.5577763358546
"gUNC18720855","10",56.831771360789
"gUNC18738548","10",59.05348387585
"gUNC18763912","10",59.74897
"S6J104602316","10",61.6221094713258
"gUNC18782578","10",61.70028
"gUNC18792779","10",62.8841662038166
"gUNCHS029449","10",62.9137673830326
"S2H104725753","10",64.8035387876802
"gUNC18816027","10",64.8066707748042
"SAH104744965","10",64.90288
"S1H104760665","10",65.0572008657479
"S6J104761552","10",65.0791283973192
"SAH104792791","10",65.8518349402167
"mUNC100133317","10",65.9793603267654
"gUNC18849001","10",66.09573
"S6J104837990","10",67.0635360596664
"SAC104851763","10",67.422508579659
"JAX00300733","10",68.333544274364
"gUNC18880003","10",68.51697
"gUNC18894265","10",70.46605
"UNC18895806","10",70.46605
"UNC18902328","10",70.46605
"gUNC18902983","10",70.46605
"backupUNC100137989","10",70.46605
"UNC18906281","10",70.46605
"JAX00301340","10",70.46605
"JAX00301350","10",70.46605
"gUNC18918911","10",70.46605
"SAH105004857","10",70.46605
"JAX00301558","10",70.7825222850443
"UNC18929859","10",70.9709136439812
"UNC18932894","10",71.71871
"JAX00301652","10",71.71871
"UNC18934764","10",71.71871
"UNC18937360","10",71.8042574122938
"UNC18939302","10",71.84281
"UNC18941352","10",71.84281
"UNC18942859","10",71.84281
"UNC18944007","10",71.84281
"UNC18946937","10",71.84281
"gUNC18953235","10",72.0357546211687
"S6J105101847","10",72.6773540132875
"UNC18962046","10",72.7383968257831
"UNC18962410","10",72.770567011629
"mUNC100149177","10",73.0705453484404
"JAX00023603","10",74.5494603439586
"gUNCHS029561","10",75.2258036936776
"gUNC18984159","10",75.78862487394
"mbackupUNC110000218","11",0.221376069471332
"gJAX00023857","11",0.71159
"gUNC18998019","11",0.868978985260758
"S6J110191048","11",0.992278197494926
"gUNC19001887","11",1.13344114505097
"JAX00023924","11",1.15720171440674
"S6R110235582","11",1.85207
"gUNC19009896","11",1.85207
"mUNC19011884","11",1.85207
"UNC19012419","11",1.85207
"S6J110260176","11",2.24018995231029
"gUNC19016438","11",2.63530287298495
"gUNCHS029767","11",3.36328176933745
"S6J110389079","11",4.12142
"gUNC19091580","11",5.04140782286406
"mbackupUNC110250267","11",5.94473854038394
"gUNC19129775","11",6.33998
"gUNC19146014","11",6.71384
"SAC110681675","11",7.4887821658433
"SBR110687040","11",7.74039317113276
"gUNC19195795","11",9.40716
"gUNC19229155","11",11.88414
"gUNC19233902","11",12.0417469749509
"gJAX00305978","11",12.4022137385921
"gUNC19270598","11",13.28034
"gUNC19286670","11",13.9002062667244
"S6R111075831","11",13.92891
"S3C111103720","11",14.0000141646326
"S3C111103723","11",14.0000370356767
"S1J111155995","11",14.3351603490857
"S3C111157061","11",14.3520700543005
"mJAX00025729","11",14.6089831101253
"gUNC19331691","11",15.6347799452905
"S6J111222088","11",16.13613
"S6Y111267074","11",16.5392469132445
"UNC19363520","11",16.8963882266969
"SSH111311390","11",17.0632946888642
"gUNC19373228","11",17.18371
"S6R111360378","11",17.3606325327834
"gUNC19402622","11",19.1270392223866
"mJAX00308021","11",20.03749
"gUNC19425231","11",20.75652
"gUNC19435196","11",21.69372
"gUNCHS030365","11",21.7396587741449
"B10110039444","11",21.83033
"gUNC19457326","11",21.9353408671232
"gUNC19470525","11",22.49263
"gUNC19471656","11",22.5661594179224
"gJAX00308962","11",22.9423902863897
"S3R111707064","11",23.3506216691775
"B10110043520","11",23.9864544288734
"S3C111805292","11",25.58856
"gUNC19543169","11",25.6522848969583
"mUNC19556773","11",26.2820296559988
"B10110047928","11",26.5215896656115
"gUNC19573614","11",26.5440460770687
"gUNC19574206","11",26.5642716413734
"gUNC19589852","11",27.8916176584008
"gUNC19595932","11",28.454411110478
"gUNCHS030584","11",28.932082298366
"B6JB6CCPLHD06","11",29.0254458338973
"gUNC19618247","11",29.3360985453013
"gJAX00027445","11",30.04223
"gUNC19658019","11",30.31001
"B10110055036","11",30.31001
"S6J112266152","11",32.14227
"S6J112282731","11",32.7942310163622
"S6T112297876","11",33.44497
"SFR112374622","11",35.86451
"gUNC19742275","11",35.98116
"gJAX00028051","11",35.98116
"SAC112436560","11",36.1026958175808
"gUNCHS031065","11",37.63147
"gUNC19804131","11",38.58478
"mbackuprs45995944","11",38.69864
"mUNC19822163","11",38.75974
"S6J112684967","11",38.75974
"mUNC19852326","11",39.550727290856
"S3N112730338","11",39.6717585570378
"gUNC110108213","11",41.8683995465859
"gUNCHS031291","11",42.63589
"gUNC19907460","11",43.4280807783682
"gJAX00723506","11",43.92564
"gUNC19922360","11",43.92564
"mJAX00315437","11",43.92564
"gJAX00029179","11",44.07922
"S6J113080150","11",44.3414
"gUNC19947670","11",44.4854525081254
"gUNC19949895","11",44.7311335929705
"gJAX00316000","11",44.89415
"gUNC19974300","11",45.2511136200695
"gUNC19979260","11",45.7599143385032
"gUNC19985240","11",46.4474308241716
"gUNC19992265","11",47.0375301696648
"mUNC20006267","11",48.1752829591759
"gUNC20019373","11",48.47064
"S6J113346640","11",49.2660492241429
"gUNC20028753","11",49.39921
"S3C113361154","11",49.4459586156283
"UNC20031514","11",49.4542
"UNC20034637","11",49.4542
"gUNC20050848","11",49.8243851349411
"JAX00317237","11",49.98355
"gUNC20057865","11",49.98355
"gJAX00317347","11",50.2170990526168
"gUNC20068486","11",50.4641473640914
"gUNC20074772","11",50.56703
"gUNC20074772b","11",50.56703
"UNC20075505","11",50.56703
"gJAX00317950","11",53.3464678094895
"gUNC20114197","11",54.33782
"gUNC20139913","11",55.3194088350155
"SS6113728186","11",56.7103399829427
"UNC20151532","11",56.7450454897123
"UNC20152865","11",56.8021985233243
"UNC20153702","11",56.8353384633192
"gUNC20159487","11",56.9276
"UNC20162579","11",57.0052724906171
"SS6113758754","11",57.006760453076
"UNC20164313","11",57.01584
"UNC20168317","11",57.01584
"S6J113809621","11",57.11955
"gUNC20186699","11",57.1465793936744
"S6H113847165","11",57.7035176696408
"UNC20191947","11",57.9874002955022
"UNC20195694","11",58.21347
"S6J113870710","11",58.2142907055364
"UNC110158415","11",58.7047151191343
"gUNC20231774","11",60.99679
"mUNC20253104","11",62.6535360041435
"mJAX00031104","11",63.59419
"mUNC20269305","11",64.509634832342
"gUNC20270826","11",64.58897
"JAX00031181","11",64.58897
"UNC20283723","11",65.5813236780821
"gJAX00031251","11",65.6410858745535
"SBT114153775","11",65.6648787830744
"S1H114171157","11",65.89708
"SS6114182096","11",65.89708
"SAJ114184293","11",65.9467810236997
"JAX00320842","11",66.0478708073187
"mJAX00320842","11",66.0478708073187
"UNC20300480","11",66.3420674675873
"UNC20300592","11",66.3519544687336
"UNC20301046","11",66.4571013617504
"UNC20301207","11",66.4800728385808
"gUNC20308037","11",66.84513
"UNC20308037","11",66.84513
"S6Y114271171","11",68.1239541178502
"gUNC20321417","11",68.1492547657958
"SFT114427484","11",72.0627877551539
"gUNC20385213","11",73.32996
"S3N114521637","11",76.7017360939903
"mUNC110411106","11",76.83057
"JAX00322333","11",77.5622919757622
"gUNC20439919","11",77.75031
"gUNC20474477","11",79.4648818487132
"S6T114666720","11",79.5874748562477
"gUNC20511520","11",81.4735066195022
"SAH114782589","11",82.10006
"S6J114812271","11",82.1878556681659
"gUNCHS032520","11",82.229100409101
"UNC20530876","11",82.9359349048959
"S2T114842143","11",82.938390919963
"gUNC20538837","11",84.7824238107184
"gUNC20544708","12",0.329590301235875
"gB6_rs29158719","12",1.2494
"S3N120252090","12",1.26180088505767
"gUNC20580229","12",1.3435
"gUNC20586746","12",1.53172946107823
"mUNC20595628","12",2.33037821715379
"gUNC20602818","12",2.45334
"UNC20614966","12",3.73917571805702
"gUNCHS032801","12",4.02452
"gJAX00325605","12",4.02452
"S6J120471093","12",4.02452
"gUNC20635327","12",4.02452
"S2H120548872","12",5.14493270054051
"SSR120555294","12",5.38044
"mbackupUNC120679525","12",5.47616
"SAC120656116","12",6.24964203005795
"S6J121014671","12",7.53724823886057
"SBC121032076","12",7.6362527306739
"S6J121093092","12",8.39045508141171
"S6R121129281","12",9.23854014926332
"S6T121143330","12",9.40299313559395
"gUNC20800862","12",10.30152
"mUNC120099831","12",12.1429451529471
"SAJ121301849","12",12.17877
"SBC121315723","12",12.254998732809
"SFT121360331","12",13.2753380541119
"gUNC20885486","12",14.14213
"S1H121499631","12",15.27324
"gUNC20923258","12",15.8071657945833
"gUNCHS033277","12",16.5012
"mJAX00331091","12",16.5012
"gUNC20955697","12",16.5012
"mbackupUNC120783111","12",17.38209
"S6J121674531","12",17.38209
"S1H121677591","12",17.38209
"S6Y121733140","12",17.94995
"mUNC120395328","12",19.14191
"mJAX00035691","12",19.8676566584282
"S6J121942437","12",20.20972
"gUNC21078967","12",20.20972
"gUNC21086396","12",20.20972
"gUNC21089226","12",20.20972
"mUNC21123087","12",20.68122
"gUNC21143369","12",21.8756097920514
"gUNC21151474","12",22.4083697913651
"mUNC120406284","12",23.05065
"gUNC21181993","12",23.7870592370578
"gUNC21188452","12",24.1874974959236
"gUNC21203131","12",24.48545
"UNC21204966","12",24.48545
"gUNC21232577","12",24.8621813159946
"gUNC21248344","12",25.0935525139249
"gUNC21262447","12",25.128073212526
"gUNC120166420","12",25.1824351107171
"S2J122608777","12",25.62717
"mUNC120417048","12",25.7260248063438
"gUNC21297210","12",25.85164
"S3C122647423","12",25.85164
"S3C122647425","12",25.85164
"gICR4461","12",26.37479
"gJAX00336586","12",27.14537
"gUNC21331337","12",27.14537
"UNC21334573","12",27.14537
"SS6122765049","12",27.14537
"mUNC120175086","12",27.2455501223248
"JAX00336932","12",27.35449
"SS6122807270","12",27.4181728026099
"UNC21349278","12",27.4382901306896
"UNC21350093","12",27.4886834663916
"gUNC21359045","12",27.754420878492
"UNC21360091","12",27.81134
"UNC21362988","12",27.81134
"SS6122844635","12",27.81134
"gbackupUNC120422555","12",27.9115112122278
"S2T122874203","12",28.4757
"SS6122883905","12",28.61774
"gUNC21380728","12",28.61774
"SS6122897382","12",28.61774
"UNC21392457","12",28.7840592369552
"UNC21395322","12",28.8705852976891
"UNC21395813","12",28.8832678480357
"UNC21398368","12",29.3068010969485
"UNC21415496","12",31.04208
"SFT123018710","12",31.1762873458616
"JAX00338513","12",31.93311
"SS6123044397","12",31.93311
"SS6123046613","12",31.93311
"UNC21429148","12",32.14878
"gUNC21460305","12",33.93207
"gUNCHS034051","12",34.1671703016036
"SFT123290144","12",36.55667
"S1H123310588","12",36.55667
"gUNC21505948","12",36.6810486321732
"gUNC21513484","12",37.095234647316
"mUNC21540855","12",38.22494
"UNC21562220","12",40.0077772237213
"UNC21576754","12",41.92744
"gUNC21588734","12",42.2818096378571
"UNC21588734","12",42.2818096378571
"gUNC21596600","12",42.46756
"UNC21601697","12",42.69358
"UNC120203703","12",42.69358
"UNC21609262","12",43.43202
"gUNC21618166","12",43.43202
"gUNC21618575","12",43.43202
"mJAX00342337","12",44.8168690941977
"gUNC21687718","12",45.11882
"gUNC21692153","12",45.11882
"gUNC21707320","12",46.4631927812482
"backupJAX00039505","12",48.1629614759284
"SSH123936055","12",48.2151455832385
"gUNC21737006","12",48.6589691801958
"SFH124006151","12",48.80257
"gJAX00343352","12",49.2708594187058
"S2T124024616","12",49.4357746968046
"SAH124034107","12",49.48317
"gUNC21764125","12",49.8145888888277
"gUNC21771945","12",50.3282487901745
"mUNC120225703","12",53.2997437871609
"gUNC21807390","12",53.7299867307689
"S2R124219622","12",54.0344193262281
"gJAX00040095","12",54.8088808410645
"S6J124273346","12",55.8497278038062
"gUNC21877996","12",58.92627
"gJAX00040503","12",59.3818268114042
"mUNC21921030","12",60.46858
"SAH124646432","12",60.9771427382725
"S6Y124693641","12",61.4293100224333
"gUNC22009696","12",61.85101
"gUNC22030396","13",0.607413874556188
"gUNC22045693","13",1.14077
"gUNC22052019","13",1.348191501874
"gB6_rs13481676","13",1.59635
"gJAX00349662","13",1.91814488309904
"mUNC130013342","13",3.31175529029721
"gUNC22150735","13",3.63626
"gUNC22155486","13",3.7008092013292
"gUNC22160603","13",3.73137
"gUNCHS035124","13",3.88414410349224
"gUNC22193313","13",4.37768
"S6J130750563","13",5.12811301142878
"mJAX00351791","13",5.34078007652233
"gUNC22226145","13",5.54477761436584
"mUNC130723388","13",9.35706462508551
"gUNC22295480","13",9.81834417999434
"mJAX00042848","13",10.2835469963399
"gUNC22312523","13",10.5385614465102
"gUNC22326121","13",11.0618456742577
"S6J131158417","13",11.1682683775386
"gUNCHS035390","13",11.2465836777121
"gUNC22344786","13",11.3904098314461
"gUNC22349695","13",11.4580730867352
"UNCHS035430","13",11.5748412692708
"S6R131256277","13",11.7117557009509
"gUNC22370786","13",11.8230516869977
"B10130032124","13",11.8712415824845
"gUNC22378085","13",12.0531283034344
"gUNC22413201","13",12.70404
"B10130036418","13",12.70404
"gUNC22419326","13",12.70404
"S3C131494451","13",13.1058856003857
"gUNC22435647","13",15.105032013339
"mUNC22452412","13",16.8098381127815
"gUNC22457961","13",17.0763935325266
"gUNC22498496","13",19.1480426334203
"gUNC22520992","13",19.86786
"backupUNC130055300","13",20.0515420915258
"gbackupUNC130055300","13",20.0515420915258
"gUNC22570020","13",23.307979296878
"gUNC22596735","13",24.9846028383397
"gUNCHS035987","13",26.5549487113286
"S6J132182752","13",27.0582824125084
"mUNC22644198","13",28.32456
"gJAX00045183","13",29.0670779432979
"gUNC22697210","13",29.7867392896782
"mUNC22706980","13",30.1341569406423
"gUNC22747637","13",31.15413055348
"gJAX00361271","13",31.9538426612378
"mUNC22774887","13",32.81183
"SFH132711364","13",33.0471201001789
"gUNC22804107","13",33.80648
"gUNC22822869","13",35.6016676993927
"gUNC22834369","13",36.6521362999953
"mJAX00046278","13",38.35716
"S3C133175704","13",39.78561
"gUNC22937336","13",40.16194
"gUNC22944981","13",40.7507109188144
"S6J133316643","13",41.88171
"gUNC22968892","13",41.88171
"gJAX00047138","13",43.2047781879935
"mbackupUNC130149286","13",43.30448
"gUNCHS036665","13",43.30448
"mJAX00047271","13",43.30448
"SBC133584162","13",43.69769
"S6J133727668","13",46.01289
"S6J133756734","13",46.6074977304678
"gUNC23117370","13",47.4155931591697
"gUNC23125746","13",47.41874
"gUNC23131091","13",47.41874
"SAC133804411","13",47.41874
"SAJ133804411","13",47.41874
"S6J133805358","13",47.41874
"mbackupUNC130544625","13",48.6831810935126
"mUNC23172519","13",49.0951185779693
"gJAX00048130","13",50.30658
"gUNCHS036923","13",51.3019135694739
"gUNC23228208","13",52.00539
"gUNC23234366","13",52.3633805106613
"S1H134125647","13",53.728187142707
"S1L134126103","13",53.7878302245213
"S1L134126201","13",53.8007239019936
"S1J134137990","13",54.35905
"gUNC23275835","13",55.0828077559185
"gUNC23278990","13",55.11542
"S1L134207579","13",55.11542
"S1H134208602","13",55.11542
"S1J134258165","13",56.25558
"gJAX00369279","13",56.25558
"S1J134268076","13",56.25558
"gUNC23327350","13",57.88834
"S1H134401276","13",59.3235408392354
"S1L134401322","13",59.3261851955232
"S1H134401365","13",59.3286385578917
"S1L134404603","13",59.5126452829996
"S1J134409672","13",59.8008346436241
"S1L134410395","13",59.8419324423356
"S1H134415676","13",60.142079386552
"gUNC23356997","13",60.1583275121173
"SBC134427121","13",61.21352
"gUNC23369740","13",61.21352
"S1H134507342","13",62.11644
"SFT134537099","13",62.1510695642112
"gUNC23416873","13",62.20998
"gUNC23442164","13",62.88389
"UNC23444574","13",62.898548246198
"S6J134633595","13",62.9318696927016
"UNC23448616","13",62.943792113491
"JAX00049430","13",62.948983744158
"UNC23449478","13",62.95603926886
"S1H134641738","13",62.9641473268332
"gUNC23451745","13",62.9806245940749
"UNC23451745","13",62.9806245940749
"UNC23453339","13",62.9854
"S1H134649926","13",62.9854
"UNC23454931","13",63.1435458149754
"gJAX00371508","13",63.2818049860294
"JAX00371508","13",63.2818049860294
"JAX00371515","13",63.2927673748179
"S6H134670222","13",63.49397
"UNC23461128","13",63.49397
"UNC23461685","13",63.49397
"UNC23463754","13",63.49397
"UNC23465594","13",63.49397
"UNC23473638","13",64.2348205606907
"UNC130216048","13",64.3466686736414
"gUNC23480731","13",64.8848173157565
"gUNC23488534","13",65.2446424357047
"SFT134761353","13",65.37783
"SFH134765844","13",65.37783
"mJAX00049793","14",2.96660006519051
"mJAX00049793b","14",2.96660006519051
"JAX00049803","14",2.89625765572058
"gJAX00049884","14",2.57255
"mUNC140025084","14",1.59445563763587
"UNC140025084","14",1.59445563763587
"gUNCHS037375","14",1.18617611344062
"gUNCHS037396","14",0.60545
"gICR4598","14",0.60545
"gJAX00050361","14",0.36342
"UNCHS037448","14",0.36342
"gJAX00373763","14",0.36342
"S6R140716583","14",0.36342
"mUNC140092639","14",0.36342
"UNC23661020","14",5.38699586795757
"UNC23661740","14",5.41800660816425
"UNC23663703","14",5.48278
"UNC23665803","14",5.48278
"SAH140836670","14",5.48278
"gUNC23672654","14",5.53795
"S6J140902252","14",6.33794875048101
"gUNC23691418","14",6.54641822483133
"gUNC23694515","14",6.88168
"SX1140955129","14",8.12961478463776
"gUNC23706608","14",8.17171694238667
"SFJ141092950","14",10.2657623685339
"S6J141226279","14",12.8398864472689
"gUNC23788657","14",13.02576
"gUNC23809139","14",13.33348
"gUNC23844920","14",14.7904386759093
"S2R141412969","14",14.8090907755785
"gbackupUNC140859505","14",14.81397
"mUNC23859926","14",14.81397
"S6J141459177","14",14.81397
"mUNC23882694","14",16.107
"mbackupJAX00378240","14",16.107
"mUNC140891992","14",16.2238313064812
"SNT141756972","14",16.4557500649799
"gUNCHS038101","14",16.8341832990065
"S6Y141859824","14",17.9774438511443
"S6H141881220","14",18.53113
"gUNC23958168","14",18.53113
"S6T141942697","14",19.30323
"gUNC23991991","14",19.9548401413264
"S6J142226523","14",21.6805443216193
"gJAX00053250","14",22.0222918609792
"S6J142317174","14",24.45628
"mUNC24065365","14",24.45628
"mUNC24067106","14",25.16898
"mUNC140216578","14",25.4324600514654
"S3C142401341","14",25.56133
"gUNCHS038512","14",27.17694
"mUNC140221618","14",27.3044178740157
"gUNC24147801","14",28.4319704261802
"gUNC24181673","14",29.62468
"gUNC24194081","14",30.03496
"S6J142803300","14",30.1369503137788
"SFT142826800","14",30.4163581660421
"gUNCHS038685","14",30.5953288358605
"gUNC24222973","14",31.4257523451057
"mUNC24234786","14",32.5878006363173
"S3C142937443","14",32.9064499501355
"mUNC24248480","14",33.04336
"SBC142969494","14",33.0959666026207
"gUNC24330859","14",36.82947
"gUNC24342447","14",37.02179
"gJAX00385780","14",37.52609
"gJAX00385847","14",37.52609
"gUNC24405864","14",37.94631
"mbackupUNC140494563","14",38.3036549236906
"SFR143581553","14",38.49258
"mUNC140508888","14",38.49258
"gUNC24463019","14",38.98252
"gUNC24471288","14",39.2484836925096
"gUNC24478322","14",39.30891
"S3J143658898","14",39.30891
"S6J143659239","14",39.30891
"gUNC24499718","14",39.7279707538216
"gUNC24504278","14",39.80677
"gUNC24537393","14",40.92929
"gUNC24571048","14",42.1685103572885
"S2R143917508","14",42.3890770411642
"gUNC24577376","14",42.5779148695013
"gJAX00387659","14",42.7837438727055
"S1H143953819","14",43.0961741345213
"gUNC24598868","14",44.2624274593794
"gUNC24608070","14",44.9448
"gUNC24639335","14",44.9448
"gJAX00388436","14",46.6091764770839
"gUNC24653014","14",47.2621002839744
"UNCHS039259","14",49.9563113913906
"gUNC24672839","14",49.9624603494317
"S6Y144263282","14",49.9792
"gUNC24689983","14",49.9792
"S2R144294106","14",49.9792
"gUNC24696776","14",50.0670940924863
"gUNC24707780","14",50.3162118622837
"gJAX00389579","14",50.86019
"S2H144426129","14",50.86019
"gUNC24760625","14",51.9516226954621
"gUNC24767577","14",52.00835
"S2T144502295","14",52.00835
"gUNC24788702","14",52.6398717798495
"mUNC141283703","14",52.9833803850986
"SFR144573330","14",53.0309654850428
"gUNC24832518","14",54.33432
"gUNC24846673","14",54.8555324305958
"gUNC24849331","14",55.1073890966906
"gUNC24861821","14",56.1278956714391
"gUNC24882117","14",56.9914946289432
"mbackupUNC140589529","14",59.79333
"mJAX00058193","14",59.97602
"gUNC24934543","14",60.002004004973
"S6J144978233","14",60.3537275590628
"mUNC24942178","14",60.4124956060992
"gJAX00058379","15",0.17583
"gUNC24956990","15",0.303390494367225
"gUNC24975925","15",0.4645
"gUNC24984364","15",1.73346443198639
"gUNC24989547","15",1.91311811643681
"mJAX00058872","15",3.62848442740141
"gUNC25033585","15",3.79111441835333
"SFT150472526","15",4.1274458500514
"gUNC25048843","15",4.21908
"S6J150549351","15",5.14145564599759
"gUNC25076351","15",5.72207055419024
"S1H150572362","15",5.88648946079699
"S1L150572403","15",5.88782472575892
"S1L150573350","15",5.91847883476363
"S1J150573858","15",5.93493458316931
"S1L150574126","15",5.94361056763095
"S1L150576713","15",5.992
"S1H150578425","15",5.992
"mUNC150014104","15",5.992
"S1L150587466","15",5.992
"S6J150609921","15",6.0945
"gUNC25091806","15",6.0945
"gUNC25091806b","15",6.0945
"SFT150643238","15",6.0945
"mUNC150330402","15",6.22507
"gUNCHS039733","15",6.25735662807896
"SFH150741465","15",6.41763610320262
"S6J150745211","15",6.44898312130594
"S2J150747557","15",6.46860952579162
"mUNC150335309","15",6.54917
"gUNC25164379","15",6.54917
"gUNC25170555","15",6.57349712772724
"gUNCHS039762","15",6.5997940807613
"S6J150975217","15",7.26106
"mbackupUNC150068734","15",8.19151
"gUNC25259254","15",9.28417270232092
"gUNC25275535","15",10.26926
"gUNC25278296","15",10.26926
"gUNCHS039894","15",10.5566160605695
"gUNC25294263","15",10.7687349758486
"SSR151258930","15",11.2772964483464
"gUNC25323624","15",11.9895447786959
"S3N151341277","15",12.0867235117627
"S3C151346187","15",12.1861512285899
"SBC151384683","15",12.6575
"mUNC150350596","15",12.7182795360076
"gUNC150117369","15",12.77898
"SSH151456653","15",12.77898
"SSH151457661","15",12.7808091797975
"gUNC25385155","15",13.2246665165722
"gUNC25423072","15",14.049884350801
"gJAX00061149","15",14.05341
"gUNC25435888","15",14.05341
"B10150041538","15",14.5131295854591
"gUNC25481563","15",15.22425
"S2H151790651","15",15.2861006966202
"gUNC25518221","15",16.12837
"gJAX00400064","15",16.12837
"gUNC150362516","15",16.1561740581951
"gJAX00061776","15",16.87718
"gUNC25552668","15",16.9202285215991
"gUNC25563416","15",17.149213726239
"gUNC25572580","15",17.49123
"gUNC25604126","15",18.7006184784747
"SFR152157881","15",19.43758
"gUNC25620567","15",19.5191233174281
"gUNC25624794","15",19.8192425363102
"gUNC25658310","15",22.3196552670024
"mJAX00402089","15",23.2145824371583
"mUNC25678371","15",23.3237905875666
"gUNC25683390","15",23.3691
"gUNCHS040445","15",23.9773
"gUNC25726013","15",24.73391
"gUNC25727639","15",24.9205403250131
"gJAX00062845","15",25.4073220991067
"gUNC25744867","15",26.8294296821149
"SFT152569293","15",27.1254887820937
"gUNC25757731","15",27.26923
"SAC152651153","15",27.4150900775767
"gUNC25775543","15",27.4213714835825
"gUNC25786401","15",27.54121
"SFC152715100","15",27.67574
"mbackupUNC150438000","15",27.67574
"gUNC25807129","15",28.02927
"S3R152747759","15",28.2117144575753
"gUNC25817488","15",29.6661305670748
"gUNCHS040692","15",30.5709995285007
"gUNC25865047","15",31.365426723196
"gUNC25882433","15",32.2754819244551
